% # columns="iteration, evaluation, sigma, void, void,  stds==sigma*sigma_vec.scaling*sqrt(diag(C))", seed=518214, Mon Feb 27 14:29:33 2023, <python>{}</python>
1 8 1.0493549087354928 0 0 1.2088816442149584 1.0320213431505403 0.9968002525902621 1.0225302486137262
2 16 1.0478281600526147 0 0 1.2922758601728197 1.02060572187064 0.9113909837338829 0.8846372587567064
3 24 1.149647954229886 0 0 1.4907001227568835 1.1772606153492968 1.0195347789430962 0.889269951698767
4 32 1.2586309005740566 0 0 1.6350094689808292 1.3252349884489716 1.1144217304296524 1.0142797299961552
5 40 1.4384154464145908 0 0 1.9508760271318781 1.5565186134362055 1.4313959689295768 1.1280745609488838
6 48 1.5641307264000035 0 0 1.9943528184708124 1.8378386921631644 1.6392858350381907 1.1396114330828775
7 56 1.3544549464691709 0 0 1.6147729368673347 1.663883177689934 1.3675236277661522 0.952436142909766
8 64 1.3613593564068662 0 0 1.8270976794456921 1.7083910995918263 1.4081860263116632 0.8602578338777701
9 72 1.2324857660265174 0 0 1.4830435059469502 1.541298460285925 1.2177186725390547 0.7101617008864987
10 80 1.1475908071405452 0 0 1.4014526493704913 1.409371444078601 1.1466603150469405 0.6144731619074127
11 88 0.9960332800647027 0 0 1.2018990104864016 1.2164563982326355 0.9877315525350477 0.45855828768866486
12 96 0.8436015434967044 0 0 0.9629674611412093 1.0163378739724223 0.8280162440951314 0.33500969243574985
13 104 0.7924508277060562 0 0 0.8893458446035589 0.8967470434130528 0.7872586835304348 0.29202071677715463
14 112 0.8038993171088803 0 0 0.9737688790504082 0.9431218369217029 0.8344567250962084 0.2683294699886588
15 120 0.7384630891162512 0 0 0.9038141674996222 0.8759725293813518 0.6965898638950153 0.21802071502296141
16 128 0.6688234426783519 0 0 0.8504275746824705 0.7717260659873117 0.6161909238333803 0.1706788904861942
17 136 0.5890499090189454 0 0 0.7571481296603657 0.7149348559201757 0.560125312531318 0.1316776508210701
18 144 0.5423114138560712 0 0 0.673417908299883 0.6770824474549414 0.5400987040833908 0.10394651648772789
19 152 0.46054719823705004 0 0 0.5832828520727061 0.5562003838152855 0.45553972770726286 0.07542639806124488
20 160 0.41013863082653845 0 0 0.511608824008706 0.5036207977249102 0.41572631744585925 0.05910840363109032
