% # columns="iteration, evaluation, min max(neg(.)) min(pos(.)) max correlation, correlation matrix principal axes lengths  (sorted square roots of eigenvalues of correlation matrix)", seed=518214, Mon Feb 27 14:29:33 2023
1 8 -0.1826121598988052 -0.08200739787689418 0.026967766113083488 0.21161885005643935 0.8668404512785807 0.9586299538518551 1.0031047827976218 1.1503899505531479
2 16 -0.071901889146608 -0.07189590286680954 0.1368870323096113 0.2535986601852835 0.8668404512785807 0.9586299538518551 1.0031047827976218 1.1503899505531479
3 24 -0.11890125422680717 -0.09800231382209118 0.07290118812528346 0.20219391477010457 0.8668404512785807 0.9586299538518551 1.0031047827976218 1.1503899505531479
4 32 -0.17832146581580324 -0.0729861760599877 0.09502989056509795 0.28509665338322215 0.8668404512785807 0.9586299538518551 1.0031047827976218 1.1503899505531479
5 40 -0.33538911180231185 -0.20260934102418324 0.1266468887679729 0.399644768332305 0.7526109033732868 0.8880823068857626 0.9762529184083314 1.3006986136762513
6 48 -0.4506464182893383 -0.3357198455362238 0.2348202163046755 0.32296566946525945 0.7526109033732868 0.8880823068857626 0.9762529184083314 1.3006986136762513
7 56 -0.5616626711050602 -0.2681467498538963 0.25606638908472423 0.3696110254754706 0.7526109033732868 0.8880823068857626 0.9762529184083314 1.3006986136762513
8 64 -0.6337173284658186 -0.4004175150307228 0.25950272730846924 0.3886253647503598 0.7526109033732868 0.8880823068857626 0.9762529184083314 1.3006986136762513
9 72 -0.5916466221482641 -0.2573173156903207 0.3374311768667375 0.4200286904647326 0.5837806625058547 0.8810000935902704 0.9367267331490206 1.4161857224891525
10 80 -0.6399265508902303 -0.26654578893670533 0.35547321214687727 0.37353478894225767 0.5837806625058547 0.8810000935902704 0.9367267331490206 1.4161857224891525
11 88 -0.6783751006448705 -0.3003535001275419 0.3641085406081312 0.37809386615099405 0.5837806625058547 0.8810000935902704 0.9367267331490206 1.4161857224891525
12 96 -0.6025478095362822 -0.31243385933462475 0.3419626489980551 0.35825948659488777 0.5837806625058547 0.8810000935902704 0.9367267331490206 1.4161857224891525
13 104 -0.6261041207197054 -0.4044333967421371 0.1865897311402145 0.2946988368903876 0.5957370986977895 0.7813623762190466 1.045360362696479 1.3934819189237984
14 112 -0.6678043364924031 -0.5149470433264582 0.2658705185255112 0.33313930328808394 0.5957370986977895 0.7813623762190466 1.045360362696479 1.3934819189237984
15 120 -0.6557237992891927 -0.5335270307229795 0.2311464720247604 0.3226168740275357 0.5957370986977895 0.7813623762190466 1.045360362696479 1.3934819189237984
16 128 -0.6453294677618466 -0.5860827004927514 0.16463528490650553 0.41104771079959296 0.5957370986977895 0.7813623762190466 1.045360362696479 1.3934819189237984
17 136 -0.7109261011931857 -0.6280269729885869 0.021356848746815118 0.48345283073032747 0.47661252117601915 0.7097009397069233 1.022911659399442 1.4909114051150152
18 144 -0.7511278799393964 -0.6295036799272956 0.011296554044554456 0.4639804148031692 0.47661252117601915 0.7097009397069233 1.022911659399442 1.4909114051150152
19 152 -0.7452398189370952 -0.6355527516136515 0.13729592539101737 0.4654351250015375 0.47661252117601915 0.7097009397069233 1.022911659399442 1.4909114051150152
20 160 -0.7633142609893235 -0.6913275898367657 0.07971869843793489 0.5244915351145606 0.47661252117601915 0.7097009397069233 1.022911659399442 1.4909114051150152
21 168 -0.7629445495514156 -0.6617377108669719 0.09611476657982468 0.5938089011578905 0.4774374325627309 0.6129322206265357 1.0237287824754788 1.5324317181646319
22 176 -0.6864914359311387 -0.5912554161698544 0.1749482812829326 0.6154792940080176 0.4774374325627309 0.6129322206265357 1.0237287824754788 1.5324317181646319
23 184 -0.5527720981341772 -0.4761593180359161 -0.02813885542844983 0.5542695508177118 0.4774374325627309 0.6129322206265357 1.0237287824754788 1.5324317181646319
24 192 -0.5339087551967354 -0.3620473525357754 0.024049334929966328 0.5303872054883129 0.4774374325627309 0.6129322206265357 1.0237287824754788 1.5324317181646319
25 200 -0.48899023677782755 -0.3602736336934796 0.06358385247168111 0.6288891415568354 0.5520937106075039 0.7991490006090048 0.9804070125244532 1.4475342826082367
26 208 -0.45577729897929015 -0.3888254765686809 0.04674603306446469 0.5381316354165224 0.5520937106075039 0.7991490006090048 0.9804070125244532 1.4475342826082367
27 216 -0.43851265985466364 -0.2971443118825895 -0.01659716163055297 0.5409588087987699 0.5520937106075039 0.7991490006090048 0.9804070125244532 1.4475342826082367
28 224 -0.5168353472586331 -0.2840612134076483 0.030825735052998904 0.5259589970237655 0.5520937106075039 0.7991490006090048 0.9804070125244532 1.4475342826082367
29 232 -0.43678745731748325 -0.3371836727739966 0.093348520624562 0.5283391546848198 0.5289562139897644 0.8654057266389003 1.0585528320995565 1.360420579687113
30 240 -0.377576213177227 -0.3748118786031601 0.049385936474451636 0.3069119700924293 0.5289562139897644 0.8654057266389003 1.0585528320995565 1.360420579687113
31 248 -0.3630636053432318 -0.2657034956325 0.061042573198906915 0.29316367288067796 0.5289562139897644 0.8654057266389003 1.0585528320995565 1.360420579687113
32 256 -0.3927282382853602 -0.28323586731955036 0.009824717005687496 0.2973998461990503 0.5289562139897644 0.8654057266389003 1.0585528320995565 1.360420579687113
33 264 -0.32752500004596213 -0.3195431726558501 0.05459523737281639 0.25964414840175665 0.7141809999785653 0.9475197777656399 1.0121053412976888 1.2521160282215298
34 272 -0.3653295735146004 -0.21980069365595542 0.032368678697282466 0.16992017303049076 0.7141809999785653 0.9475197777656399 1.0121053412976888 1.2521160282215298
35 280 -0.3424303574420372 -0.29117710733628954 0.08090045411651411 0.1804744618482688 0.7141809999785653 0.9475197777656399 1.0121053412976888 1.2521160282215298
36 288 -0.3672261485224062 -0.30741521175013886 0.1008548143762092 0.15659198879726355 0.7141809999785653 0.9475197777656399 1.0121053412976888 1.2521160282215298
37 296 -0.46728089271621576 -0.26935673144158523 0.0751163504442207 0.20203022741398113 0.6970478112099365 0.9501765767657568 0.9720630890444889 1.2908842600211803
38 304 -0.4316637631932205 -0.3256655060284279 0.17010217775669753 0.26615422686337176 0.6970478112099365 0.9501765767657568 0.9720630890444889 1.2908842600211803
39 312 -0.3693209943471655 -0.30722261466173306 0.15888389462946587 0.21336833840908045 0.6970478112099365 0.9501765767657568 0.9720630890444889 1.2908842600211803
40 320 -0.2831147375080967 -0.2718883624885819 0.050287979358119024 0.23373624333902765 0.6970478112099365 0.9501765767657568 0.9720630890444889 1.2908842600211803
41 328 -0.28954241902146394 -0.2820873259091832 0.07892870125713841 0.12936185649989457 0.7508781193796698 0.9309433972058015 1.070810106142579 1.1928504338846049
42 336 -0.41295496011585314 -0.17449349566732147 0.04314400453828241 0.07941724875714387 0.7508781193796698 0.9309433972058015 1.070810106142579 1.1928504338846049
43 344 -0.40336952325515574 -0.3456787245303097 0.07905638770210131 0.1104872752015989 0.7508781193796698 0.9309433972058015 1.070810106142579 1.1928504338846049
44 352 -0.5336187821978062 -0.4249655589888957 0.13006141606852287 0.2838661022893568 0.7508781193796698 0.9309433972058015 1.070810106142579 1.1928504338846049
45 360 -0.594743639926119 -0.4531530880724468 0.2748577113978738 0.3530946992060954 0.5936955088733183 0.8386514339149839 0.9340946543427171 1.439325047327515
46 368 -0.5460873425023787 -0.4730388657288159 0.20539865725936268 0.3736754144421962 0.5936955088733183 0.8386514339149839 0.9340946543427171 1.439325047327515
47 376 -0.41304572535612033 -0.335628749289182 0.1731607143910458 0.19189218641264894 0.5936955088733183 0.8386514339149839 0.9340946543427171 1.439325047327515
48 384 -0.3303420434388741 -0.25451595525952614 0.06273232737286946 0.10751034353567697 0.5936955088733183 0.8386514339149839 0.9340946543427171 1.439325047327515
49 392 -0.3543166101741535 -0.23652860132192108 0.02136895848381489 0.09173803287439203 0.7676559873520615 0.954794096983454 1.0079942039818122 1.2177931688867187
50 400 -0.44565673210278367 -0.17790293913176358 0.03145048487010583 0.11761763270440727 0.7676559873520615 0.954794096983454 1.0079942039818122 1.2177931688867187
51 408 -0.40492762042856223 -0.1258717807514299 0.023574824317501193 0.11501013280483137 0.7676559873520615 0.954794096983454 1.0079942039818122 1.2177931688867187
52 416 -0.4235223913024172 -0.08983549762977577 -0.018330515679419908 0.17812447181755098 0.7676559873520615 0.954794096983454 1.0079942039818122 1.2177931688867187
53 424 -0.2823424969767242 -0.15168848875089525 -0.0039104484354226 0.23512950324132023 0.7953581367135821 0.8868113160278173 1.0995882558485053 1.1712714423772788
54 432 -0.16975511279258895 -0.14016247138171656 0.15053712100855327 0.19681016327705447 0.7953581367135821 0.8868113160278173 1.0995882558485053 1.1712714423772788
55 440 -0.25875304977526425 -0.2493485349279013 0.1552963036405197 0.2170392171651734 0.7953581367135821 0.8868113160278173 1.0995882558485053 1.1712714423772788
56 448 -0.25363164508960845 -0.1718882743073007 0.13429831939658055 0.22431221108959376 0.7953581367135821 0.8868113160278173 1.0995882558485053 1.1712714423772788
57 456 -0.190966516105419 -0.08418605424542673 0.10816127872001073 0.20793525784790193 0.8076471124387999 0.9845506893160028 1.0554443604824937 1.1244568839499145
58 464 -0.15157742868870047 -0.0883045987934378 0.13256144162414082 0.20678516616551637 0.8076471124387999 0.9845506893160028 1.0554443604824937 1.1244568839499145
59 472 -0.18324648810139746 -0.09044852561800487 0.06471797634581677 0.21621277092494923 0.8076471124387999 0.9845506893160028 1.0554443604824937 1.1244568839499145
60 480 -0.2256335696476825 -0.12029562352111298 0.08265500466271615 0.10668220374651832 0.8076471124387999 0.9845506893160028 1.0554443604824937 1.1244568839499145
61 488 -0.2286052650866558 -0.09985668216637236 0.015259826305892274 0.14282329509343125 0.8485140216459941 0.954411446287175 1.0316292934299232 1.1423063280939318
62 496 -0.1413493732206234 -0.1154645215356922 0.026605904101477788 0.11951968803776837 0.8485140216459941 0.954411446287175 1.0316292934299232 1.1423063280939318
